record_date,maxtemp,mintemp,pcpn,snow
03-Dec-2017,67,21,0.00,0.0
04-Dec-2017,75,22,0.00,0.0
05-Dec-2017,54,8,0.00,0.0
06-Dec-2017,50,9,0.00,0.0
07-Dec-2017,46,9,0.00,0.0
08-Dec-2017,43,14,0.00,0.0
09-Dec-2017,58,20,0.00,0.0
10-Dec-2017,66,17,0.00,0.0
11-Dec-2017,63,15,0.00,0.0
12-Dec-2017,62,14,0.00,0.0
13-Dec-2017,65,17,0.00,0.0
14-Dec-2017,59,22,T,0.3
15-Dec-2017,42,11,0.01,0.0
16-Dec-2017,62,11,0.00,0.0
17-Dec-2017,61,17,0.00,0.0
18-Dec-2017,42,11,0.00,0.0
19-Dec-2017,57,11,0.00,0.0
20-Dec-2017,57,12,0.00,0.0
21-Dec-2017,63,13,0.00,0.0
22-Dec-2017,32,7,T,T
23-Dec-2017,47,8,0.00,0.0
24-Dec-2017,36,2,T,T
25-Dec-2017,30,1,0.00,0.0
26-Dec-2017,38,7,T,T
27-Dec-2017,13,7,T,T
28-Dec-2017,34,9,0.00,0.0
29-Dec-2017,56,13,0.00,0.0
30-Dec-2017,60,8,T,T
31-Dec-2017,15,5,T,T
01-Jan-2018,23,-3,0.00,0.0
02-Jan-2018,22,-3,0.00,0.0
03-Jan-2018,44,1,0.00,0.0
04-Jan-2018,49,9,0.00,0.0
05-Jan-2018,56,5,0.00,0.0
06-Jan-2018,53,5,0.00,0.0
07-Jan-2018,45,14,0.00,0.0
08-Jan-2018,57,14,0.00,0.0
09-Jan-2018,56,14,0.00,0.0
10-Jan-2018,68,23,0.00,0.0
11-Jan-2018,70,21,0.04,0.0
12-Jan-2018,45,11,0.00,0.0
13-Jan-2018,42,14,0.00,0.0
14-Jan-2018,36,14,0.00,0.0
15-Jan-2018,52,15,0.00,0.0
16-Jan-2018,28,-3,T,T
17-Jan-2018,32,-2,0.00,0.0
18-Jan-2018,51,3,0.00,0.0
19-Jan-2018,60,4,0.00,0.0
20-Jan-2018,73,19,0.00,0.0
21-Jan-2018,73,28,T,T
22-Jan-2018,31,16,0.04,T
23-Jan-2018,52,11,0.00,0.0
24-Jan-2018,46,9,0.00,0.0
25-Jan-2018,60,11,0.00,0.0
26-Jan-2018,69,15,0.00,0.0
27-Jan-2018,59,7,0.00,0.0
28-Jan-2018,M,M,0.00,0.0
29-Jan-2018,58,M,0.00,0.0
30-Jan-2018,58,13,0.00,0.0
31-Jan-2018,75,25,0.00,0.0
01-Feb-2018,52,23,0.00,0.0
02-Feb-2018,42,14,0.00,0.0
03-Feb-2018,54,13,0.00,0.0
04-Feb-2018,66,18,0.00,0.0
05-Feb-2018,29,11,T,T
06-Feb-2018,65,17,0.05,0.3
07-Feb-2018,32,10,0.00,0.0
08-Feb-2018,51,10,0.00,0.0
09-Feb-2018,66,17,0.00,0.0
10-Feb-2018,30,13,0.00,0.0
11-Feb-2018,18,2,0.08,1.0
12-Feb-2018,43,4,0.00,0.0
13-Feb-2018,54,15,0.00,0.0
14-Feb-2018,67,18,0.00,0.0
15-Feb-2018,69,29,0.00,0.0
16-Feb-2018,70,23,T,T
17-Feb-2018,49,21,0.00,0.0
18-Feb-2018,57,21,0.00,0.0
19-Feb-2018,73,17,0.00,0.0
20-Feb-2018,32,-0,0.23,1.0
21-Feb-2018,24,-2,0.00,0.0
22-Feb-2018,29,-0,0.00,0.0
23-Feb-2018,43,12,0.00,0.0
24-Feb-2018,32,13,0.00,0.0
25-Feb-2018,49,10,0.00,0.0
26-Feb-2018,51,10,0.00,0.0
27-Feb-2018,66,13,0.00,0.0
28-Feb-2018,68,16,0.00,0.0
01-Mar-2018,58,14,0.00,0.0
02-Mar-2018,63,16,0.00,0.0
03-Mar-2018,73,32,0.00,0.0
04-Mar-2018,76,33,0.00,0.0
05-Mar-2018,74,25,0.00,0.0
06-Mar-2018,55,14,0.00,0.0
07-Mar-2018,56,15,0.00,0.0
08-Mar-2018,56,18,0.00,0.0
09-Mar-2018,68,20,0.00,0.0
10-Mar-2018,69,29,0.00,0.0
11-Mar-2018,65,18,0.00,0.0
12-Mar-2018,65,15,0.00,0.0
13-Mar-2018,64,14,0.00,0.0
14-Mar-2018,58,25,0.00,0.0
15-Mar-2018,72,30,0.00,0.0
16-Mar-2018,77,31,0.10,0.0
17-Mar-2018,68,26,0.00,0.0
18-Mar-2018,69,26,0.00,0.0
19-Mar-2018,71,29,T,0.0
20-Mar-2018,51,19,0.00,0.0
21-Mar-2018,62,21,0.00,0.0
22-Mar-2018,67,21,0.00,0.0
23-Mar-2018,78,30,0.00,0.0
24-Mar-2018,80,30,0.00,0.0
25-Mar-2018,72,31,0.00,0.0
26-Mar-2018,68,32,0.00,0.0
27-Mar-2018,57,39,0.00,0.0
28-Mar-2018,53,22,0.00,0.0
29-Mar-2018,65,22,0.18,0.0
30-Mar-2018,62,23,0.01,0.0
31-Mar-2018,72,24,0.00,0.0
01-Apr-2018,63,25,0.00,0.0
02-Apr-2018,46,19,0.00,0.0
03-Apr-2018,83,20,0.00,0.0
04-Apr-2018,56,25,0.00,0.0
05-Apr-2018,76,26,0.00,0.0
06-Apr-2018,74,31,0.00,0.0
07-Apr-2018,46,19,0.17,1.3
08-Apr-2018,56,19,0.02,0.0
09-Apr-2018,71,34,0.03,0.0
10-Apr-2018,59,31,0.12,0.0
11-Apr-2018,73,18,0.00,0.0
12-Apr-2018,88,37,0.00,0.0
13-Apr-2018,87,34,0.06,0.0
14-Apr-2018,50,29,0.05,0.0
15-Apr-2018,58,24,0.00,0.0
16-Apr-2018,69,26,0.00,0.0
17-Apr-2018,82,32,0.00,0.0
18-Apr-2018,84,31,0.00,0.0
19-Apr-2018,66,28,0.00,0.0
20-Apr-2018,71,33,0.00,0.0
21-Apr-2018,55,39,0.11,0.0
22-Apr-2018,52,38,0.14,0.0
23-Apr-2018,58,32,0.00,0.0
24-Apr-2018,76,36,0.00,0.0
25-Apr-2018,46,30,0.25,0.0
26-Apr-2018,67,31,0.00,0.0
27-Apr-2018,66,29,0.00,0.0
28-Apr-2018,76,30,0.00,0.0
29-Apr-2018,83,41,0.00,0.0
30-Apr-2018,M,M,0.00,0.0
01-May-2018,86,47,0.00,0.0
02-May-2018,M,M,0.00,0.0
03-May-2018,70,M,0.00,0.0
04-May-2018,67,37,0.04,0.0
05-May-2018,77,38,0.00,0.0
06-May-2018,84,42,0.00,0.0
07-May-2018,87,45,0.00,0.0
08-May-2018,90,53,0.00,0.0
09-May-2018,86,45,0.00,0.0
10-May-2018,90,46,0.00,0.0
11-May-2018,96,50,0.00,0.0
12-May-2018,79,53,0.00,0.0
13-May-2018,76,52,0.00,0.0
14-May-2018,78,53,0.00,0.0
15-May-2018,77,51,0.13,0.0
16-May-2018,79,49,0.01,0.0
17-May-2018,86,55,0.00,0.0
18-May-2018,94,53,0.00,0.0
19-May-2018,78,53,0.16,0.0
20-May-2018,70,41,0.01,0.0
21-May-2018,67,45,0.00,0.0
22-May-2018,86,52,0.00,0.0
23-May-2018,86,55,0.13,T
24-May-2018,87,55,0.00,0.0
25-May-2018,91,53,0.00,0.0
26-May-2018,92,57,0.00,0.0
27-May-2018,97,63,0.00,0.0
28-May-2018,95,58,0.00,0.0
29-May-2018,87,59,0.00,0.0
30-May-2018,85,57,0.00,0.0
31-May-2018,90,51,0.01,0.0
01-Jun-2018,95,57,0.00,0.0
02-Jun-2018,102,59,0.00,0.0
03-Jun-2018,82,49,0.00,0.0
04-Jun-2018,86,51,0.02,0.0
05-Jun-2018,92,55,0.00,0.0
06-Jun-2018,101,60,0.00,0.0
07-Jun-2018,95,62,0.00,0.0
08-Jun-2018,90,60,0.00,0.0
09-Jun-2018,99,63,0.00,0.0
10-Jun-2018,101,64,0.00,0.0
11-Jun-2018,100,64,0.00,0.0
12-Jun-2018,87,54,0.00,0.0
13-Jun-2018,89,60,0.00,0.0
14-Jun-2018,96,57,0.00,0.0
15-Jun-2018,103,61,0.00,0.0
16-Jun-2018,102,71,0.00,0.0
17-Jun-2018,88,65,T,0.0
18-Jun-2018,96,61,0.00,0.0
19-Jun-2018,93,60,T,0.0
20-Jun-2018,91,58,T,0.0
21-Jun-2018,86,61,0.00,0.0
22-Jun-2018,90,58,0.00,0.0
23-Jun-2018,87,52,0.00,0.0
24-Jun-2018,92,58,0.00,0.0
25-Jun-2018,80,49,0.03,0.0
26-Jun-2018,87,50,0.00,0.0
27-Jun-2018,101,59,0.00,0.0
28-Jun-2018,106,59,0.00,0.0
29-Jun-2018,105,68,0.00,0.0
30-Jun-2018,101,60,0.00,0.0
01-Jul-2018,88,57,0.00,0.0
02-Jul-2018,90,62,0.00,0.0
03-Jul-2018,98,65,0.00,0.0
04-Jul-2018,98,62,0.00,0.0
05-Jul-2018,100,63,0.00,0.0
06-Jul-2018,85,60,0.00,0.0
07-Jul-2018,92,61,0.00,0.0
08-Jul-2018,95,61,0.00,0.0
09-Jul-2018,97,59,0.00,0.0
10-Jul-2018,95,58,0.00,0.0
11-Jul-2018,97,65,0.00,0.0
12-Jul-2018,95,64,0.00,0.0
13-Jul-2018,99,68,0.02,0.0
14-Jul-2018,88,63,0.00,0.0
15-Jul-2018,91,62,0.00,0.0
16-Jul-2018,92,66,0.00,0.0
17-Jul-2018,91,61,0.28,0.0
18-Jul-2018,89,62,0.88,0.0
19-Jul-2018,93,63,0.00,0.0
20-Jul-2018,100,70,0.00,0.0
21-Jul-2018,100,70,T,0.0
22-Jul-2018,98,66,0.00,0.0
23-Jul-2018,98,66,0.15,0.0
24-Jul-2018,87,61,2.31,0.0
25-Jul-2018,88,63,0.00,0.0
26-Jul-2018,95,64,0.02,0.0
27-Jul-2018,85,56,0.88,0.0
28-Jul-2018,83,59,0.01,0.0
29-Jul-2018,84,60,0.00,0.0
30-Jul-2018,83,56,0.32,0.0
31-Jul-2018,80,55,0.00,0.0
01-Aug-2018,84,57,0.00,0.0
02-Aug-2018,86,59,0.00,0.0
03-Aug-2018,92,63,0.00,0.0
04-Aug-2018,94,60,0.04,0.0
05-Aug-2018,95,62,0.00,0.0
06-Aug-2018,94,66,0.00,0.0
07-Aug-2018,86,65,0.12,0.0
08-Aug-2018,86,61,0.70,0.0
09-Aug-2018,81,60,0.00,0.0
10-Aug-2018,87,62,0.00,0.0
11-Aug-2018,86,58,0.00,0.0
12-Aug-2018,86,54,0.00,0.0
13-Aug-2018,86,57,0.00,0.0
14-Aug-2018,92,59,0.00,0.0
15-Aug-2018,85,60,0.09,0.0
16-Aug-2018,89,56,0.00,0.0
17-Aug-2018,95,63,0.00,0.0
18-Aug-2018,89,62,0.21,0.0
19-Aug-2018,86,60,0.00,0.0
20-Aug-2018,84,53,0.00,0.0
21-Aug-2018,81,54,0.00,0.0
22-Aug-2018,81,57,T,0.0
23-Aug-2018,87,63,0.00,0.0
24-Aug-2018,95,58,0.00,0.0
25-Aug-2018,93,60,0.04,0.0
26-Aug-2018,92,61,0.00,0.0
27-Aug-2018,100,60,0.00,0.0
28-Aug-2018,96,53,0.00,0.0
29-Aug-2018,81,57,0.00,0.0
30-Aug-2018,86,59,0.00,0.0
31-Aug-2018,98,59,0.00,0.0
01-Sep-2018,97,61,0.00,0.0
02-Sep-2018,88,59,0.00,0.0
03-Sep-2018,88,61,0.00,0.0
04-Sep-2018,78,57,0.94,0.0
05-Sep-2018,84,58,0.02,0.0
06-Sep-2018,77,55,0.00,0.0
07-Sep-2018,74,57,0.00,0.0
08-Sep-2018,78,59,0.00,0.0
09-Sep-2018,80,59,0.00,0.0
10-Sep-2018,85,52,0.00,0.0
11-Sep-2018,92,53,0.00,0.0
12-Sep-2018,96,53,0.00,0.0
13-Sep-2018,97,51,0.00,0.0
14-Sep-2018,97,49,0.00,0.0
15-Sep-2018,95,50,0.00,0.0
16-Sep-2018,95,57,0.00,0.0
17-Sep-2018,92,52,0.00,0.0
18-Sep-2018,95,53,0.00,0.0
19-Sep-2018,94,58,0.00,0.0
20-Sep-2018,97,58,0.00,0.0
21-Sep-2018,77,56,0.01,0.0
22-Sep-2018,75,46,0.00,0.0
23-Sep-2018,88,45,0.00,0.0
24-Sep-2018,93,45,0.00,0.0
25-Sep-2018,82,50,0.00,0.0
26-Sep-2018,70,45,0.00,0.0
27-Sep-2018,75,36,0.00,0.0
28-Sep-2018,81,37,0.00,0.0
29-Sep-2018,49,41,0.01,0.0
30-Sep-2018,83,42,0.00,0.0
01-Oct-2018,68,45,0.00,0.0
02-Oct-2018,71,48,0.00,0.0
03-Oct-2018,88,53,0.00,0.0
04-Oct-2018,95,47,0.03,0.0
05-Oct-2018,70,37,0.00,0.0
06-Oct-2018,85,38,0.00,0.0
07-Oct-2018,59,43,0.00,0.0
08-Oct-2018,64,42,S,0.0
09-Oct-2018,47,41,0.86A,0.0
10-Oct-2018,42,36,0.74,0.0
11-Oct-2018,46,38,0.02,0.0
12-Oct-2018,55,38,0.01,0.0
13-Oct-2018,63,38,0.00,0.0
14-Oct-2018,71,33,0.00,0.0
15-Oct-2018,34,25,T,0.0
16-Oct-2018,54,24,0.00,0.0
17-Oct-2018,66,26,0.00,0.0
18-Oct-2018,64,40,0.00,0.0
19-Oct-2018,64,39,0.10,0.0
20-Oct-2018,75,34,0.00,0.0
21-Oct-2018,75,34,0.00,0.0
22-Oct-2018,82,35,0.00,0.0
23-Oct-2018,76,38,0.00,0.0
24-Oct-2018,70,39,0.30,0.0
25-Oct-2018,52,43,0.73,0.0
26-Oct-2018,72,43,0.00,0.0
27-Oct-2018,74,41,0.00,0.0
28-Oct-2018,85,40,0.00,0.0
29-Oct-2018,76,41,0.00,0.0
30-Oct-2018,75,42,0.00,0.0
31-Oct-2018,56,37,0.29,0.0
01-Nov-2018,53,32,0.04,0.0
02-Nov-2018,63,33,0.00,0.0
03-Nov-2018,72,33,T,0.0
04-Nov-2018,62,34,0.00,0.0
05-Nov-2018,65,34,0.00,0.0
06-Nov-2018,65,31,0.00,0.0
07-Nov-2018,60,34,0.00,0.0
08-Nov-2018,51,35,0.00,0.0
09-Nov-2018,45,22,0.00,0.0
10-Nov-2018,46,17,0.00,0.0
11-Nov-2018,66,20,0.00,0.0
12-Nov-2018,35,30,0.36,1.0
13-Nov-2018,36,12,0.00,0.0
14-Nov-2018,50,16,0.00,0.0
15-Nov-2018,61,28,0.00,0.0
16-Nov-2018,69,26,0.00,0.0
17-Nov-2018,65,27,0.00,0.0
18-Nov-2018,39,28,0.00,0.0
19-Nov-2018,46,16,0.00,0.0
20-Nov-2018,59,16,0.00,0.0
21-Nov-2018,60,18,0.00,0.0
22-Nov-2018,65,22,0.00,0.0
23-Nov-2018,62,22,0.00,0.0
24-Nov-2018,66,25,0.00,0.0
25-Nov-2018,69,26,0.00,0.0
26-Nov-2018,46,12,0.00,0.0
27-Nov-2018,51,12,0.00,0.0
28-Nov-2018,68,15,0.00,0.0
29-Nov-2018,68,25,0.00,0.0
30-Nov-2018,57,24,0.00,0.0
01-Dec-2018,52,23,0.00,0.0
02-Dec-2018,57,16,0.00,0.0
03-Dec-2018,44,18,0.00,0.0
04-Dec-2018,M,M,0.00,0.0
05-Dec-2018,47,M,0.00,0.0
06-Dec-2018,56,13,0.00,0.0
07-Dec-2018,31,14,0.00,0.0
08-Dec-2018,45,11,0.00,0.0
09-Dec-2018,44,11,0.00,0.0
10-Dec-2018,51,9,0.00,0.0
11-Dec-2018,58,11,0.00,0.0
12-Dec-2018,59,11,0.00,0.0
13-Dec-2018,66,11,0.00,0.0
14-Dec-2018,46,11,0.00,0.0
15-Dec-2018,56,13,0.00,0.0
16-Dec-2018,57,18,0.00,0.0
17-Dec-2018,62,15,0.00,0.0
18-Dec-2018,57,15,0.00,0.0
19-Dec-2018,63,18,0.00,0.0
20-Dec-2018,60,16,0.00,0.0
21-Dec-2018,53,14,0.00,0.0
22-Dec-2018,70,16,0.00,0.0
23-Dec-2018,46,15,0.00,0.0
24-Dec-2018,36,17,0.00,0.0
25-Dec-2018,52,16,0.00,0.0
26-Dec-2018,53,20,0.00,0.0
27-Dec-2018,43,23,0.00,0.0
28-Dec-2018,38,13,0.00,0.0
29-Dec-2018,30,4,0.00,0.0
30-Dec-2018,39,5,0.00,0.0
31-Dec-2018,55,9,0.00,0.0
01-Jan-2019,33,-9,0.07,0.7
02-Jan-2019,15,-6,0.00,0.0
03-Jan-2019,38,-3,0.00,0.0
04-Jan-2019,53,8,0.00,0.0
05-Jan-2019,61,17,0.00,0.0
06-Jan-2019,68,18,0.00,0.0
07-Jan-2019,67,18,0.00,0.0
08-Jan-2019,61,16,0.00,0.0
09-Jan-2019,47,11,0.00,0.0
10-Jan-2019,47,12,0.00,0.0
11-Jan-2019,59,15,0.00,0.0
12-Jan-2019,43,34,0.30,0.0
13-Jan-2019,43,24,0.00,0.0
14-Jan-2019,32,24,0.00,0.0
15-Jan-2019,52,16,0.00,0.0
16-Jan-2019,59,17,0.00,0.0
17-Jan-2019,51,18,0.00,0.0
18-Jan-2019,64,18,0.00,0.0
19-Jan-2019,46,17,0.31,T
20-Jan-2019,44,16,0.00,0.0
21-Jan-2019,53,23,0.00,0.0
22-Jan-2019,63,22,0.04,1.0
23-Jan-2019,31,5,0.04,0.0
24-Jan-2019,40,7,0.00,0.0
25-Jan-2019,30,14,0.00,0.0
26-Jan-2019,41,13,0.00,0.0
27-Jan-2019,51,17,0.00,0.0
28-Jan-2019,58,20,0.00,0.0
29-Jan-2019,36,9,0.00,0.0
30-Jan-2019,36,7,0.00,0.0
31-Jan-2019,48,8,0.00,0.0
01-Feb-2019,55,14,0.00,0.0
02-Feb-2019,59,14,0.00,0.0
03-Feb-2019,68,17,0.00,0.0
04-Feb-2019,73,20,0.00,0.0
05-Feb-2019,63,20,0.00,0.0
06-Feb-2019,48,20,0.00,0.0
07-Feb-2019,39,6,0.00,0.0
08-Feb-2019,27,2,0.00,0.0
09-Feb-2019,45,2,0.00,0.0
10-Feb-2019,59,16,0.00,0.0
11-Feb-2019,44,8,0.00,0.0
12-Feb-2019,58,9,0.00,0.0
13-Feb-2019,59,10,0.00,0.0
14-Feb-2019,74,22,0.00,0.0
15-Feb-2019,70,19,0.00,0.0
16-Feb-2019,47,17,0.00,0.0
17-Feb-2019,57,11,0.00,0.0
18-Feb-2019,46,7,0.14,2.0
19-Feb-2019,17,6,0.00,0.0
20-Feb-2019,29,3,0.00,0.0
21-Feb-2019,42,6,0.00,0.0
22-Feb-2019,42,14,0.00,0.0
23-Feb-2019,57,20,0.54,4.0
24-Feb-2019,39,3,0.00,0.0
25-Feb-2019,40,5,0.00,0.0
26-Feb-2019,36,11,0.00,0.0
27-Feb-2019,32,14,0.00,0.0
28-Feb-2019,26,8,0.00,0.0
01-Mar-2019,50,9,0.00,0.0
02-Mar-2019,58,22,0.00,0.0
03-Mar-2019,29,5,0.16,1.0
04-Mar-2019,8,5,0.00,0.0
05-Mar-2019,20,3,0.00,0.0
06-Mar-2019,34,6,0.00,0.0
07-Mar-2019,45,18,0.00,0.0
08-Mar-2019,46,25,0.00,0.0
09-Mar-2019,61,28,0.00,0.0
10-Mar-2019,63,27,0.00,0.0
11-Mar-2019,54,22,0.00,0.0
12-Mar-2019,55,22,0.00,0.0
13-Mar-2019,77,32,0.24,0.0
14-Mar-2019,48,32,0.00,0.0
15-Mar-2019,44,17,0.00,0.0
16-Mar-2019,53,17,0.00,0.0
17-Mar-2019,60,21,0.00,0.0
18-Mar-2019,63,21,0.00,0.0
19-Mar-2019,62,26,0.00,0.0
20-Mar-2019,56,21,0.00,0.0
21-Mar-2019,67,21,0.00,0.0
22-Mar-2019,66,23,T,0.0
23-Mar-2019,59,35,0.22,0.0
24-Mar-2019,61,30,0.00,0.0
25-Mar-2019,64,30,T,0.0
26-Mar-2019,63,33,0.00,0.0
27-Mar-2019,72,37,0.00,0.0
28-Mar-2019,83,45,0.00,0.0
29-Mar-2019,82,37,0.00,0.0
30-Mar-2019,46,30,0.14,0.0
31-Mar-2019,45,23,0.00,0.0
01-Apr-2019,52,23,0.00,0.0
02-Apr-2019,64,28,0.00,0.0
03-Apr-2019,60,31,0.00,0.0
04-Apr-2019,63,32,0.00,0.0
05-Apr-2019,73,34,0.00,0.0
06-Apr-2019,78,36,0.00,0.0
07-Apr-2019,80,36,0.00,0.0
08-Apr-2019,76,35,0.00,0.0
09-Apr-2019,80,35,0.00,0.0
10-Apr-2019,85,36,0.00,0.0
11-Apr-2019,74,19,0.22,0.3
12-Apr-2019,51,24,0.00,0.0
13-Apr-2019,56,30,0.00,0.0
14-Apr-2019,50,22,0.00,0.0
15-Apr-2019,72,25,0.00,0.0
16-Apr-2019,78,38,0.00,0.0
17-Apr-2019,80,43,0.00,0.0
18-Apr-2019,73,43,0.00,0.0
19-Apr-2019,66,27,0.00,0.0
20-Apr-2019,74,28,0.00,0.0
21-Apr-2019,89,41,0.00,0.0
22-Apr-2019,82,40,0.00,0.0
23-Apr-2019,64,43,0.00,0.0
24-Apr-2019,62,31,0.00,0.0
25-Apr-2019,81,35,0.00,0.0
26-Apr-2019,72,38,0.00,0.0
27-Apr-2019,86,45,0.00,0.0
28-Apr-2019,72,42,T,0.0
29-Apr-2019,87,38,0.00,0.0
30-Apr-2019,57,39,T,0.0
01-May-2019,69,38,0.00,0.0
02-May-2019,67,38,0.00,0.0
03-May-2019,68,41,0.12,0.0
04-May-2019,75,44,0.00,0.0
05-May-2019,77,40,0.01,0.0
06-May-2019,83,35,0.00,0.0
07-May-2019,77,49,0.00,0.0
08-May-2019,57,33,0.06,0.0
09-May-2019,53,25,0.27,0.0
10-May-2019,44,29,0.06,0.0
11-May-2019,54,27,0.00,0.0
12-May-2019,73,36,0.00,0.0
13-May-2019,78,38,0.00,0.0
14-May-2019,84,43,0.00,0.0
15-May-2019,87,45,0.00,0.0
16-May-2019,90,50,0.00,0.0
17-May-2019,92,58,0.00,0.0
18-May-2019,86,41,0.00,0.0
19-May-2019,72,34,0.00,0.0
20-May-2019,73,39,0.00,0.0
21-May-2019,59,41,0.13,0.0
22-May-2019,51,25,0.21,0.0
23-May-2019,71,36,0.02,0.0
24-May-2019,50,32,0.01,0.0
25-May-2019,82,40,0.00,0.0
26-May-2019,80,53,0.00,0.0
27-May-2019,79,45,0.00,0.0
28-May-2019,86,46,0.00,0.0
29-May-2019,75,34,0.00,0.0
30-May-2019,67,35,0.00,0.0
31-May-2019,77,40,0.00,0.0
01-Jun-2019,84,46,0.00,0.0
02-Jun-2019,81,46,0.00,0.0
03-Jun-2019,87,47,0.00,0.0
04-Jun-2019,88,48,0.00,0.0
05-Jun-2019,91,49,0.00,0.0
06-Jun-2019,82,52,0.55,0.0
07-Jun-2019,84,52,0.00,0.0
08-Jun-2019,91,56,0.00,0.0
09-Jun-2019,95,52,0.00,0.0
10-Jun-2019,69,41,0.00,0.0
11-Jun-2019,78,45,0.00,0.0
12-Jun-2019,88,50,0.00,0.0
13-Jun-2019,80,53,0.00,0.0
14-Jun-2019,92,54,0.00,0.0
15-Jun-2019,95,54,0.00,0.0
16-Jun-2019,86,54,1.12,0.0
17-Jun-2019,81,51,0.00,0.0
18-Jun-2019,86,58,0.40,0.0
19-Jun-2019,78,49,0.08,0.0
20-Jun-2019,84,52,0.00,0.0
21-Jun-2019,90,55,0.00,0.0
22-Jun-2019,82,55,0.02,0.0
23-Jun-2019,75,51,0.26,0.0
24-Jun-2019,78,44,0.00,0.0
25-Jun-2019,85,49,0.00,0.0
26-Jun-2019,92,57,0.00,0.0
27-Jun-2019,92,62,0.00,0.0
28-Jun-2019,98,62,T,0.0
29-Jun-2019,99,61,0.00,0.0
30-Jun-2019,100,58,0.00,0.0
01-Jul-2019,98,61,0.00,0.0
02-Jul-2019,86,62,0.99,0.0
03-Jul-2019,84,56,0.19,0.0
04-Jul-2019,89,57,0.00,0.0
05-Jul-2019,93,62,0.00,0.0
06-Jul-2019,83,58,0.00,0.0
07-Jul-2019,85,61,0.00,0.0
08-Jul-2019,87,47,0.00,0.0
09-Jul-2019,91,55,0.00,0.0
10-Jul-2019,95,44,0.00,0.0
11-Jul-2019,83,63,0.00,0.0
12-Jul-2019,95,58,0.28,0.0
13-Jul-2019,94,50,0.00,0.0
14-Jul-2019,96,59,0.00,0.0
15-Jul-2019,98,61,0.00,0.0
16-Jul-2019,94,62,0.00,0.0
17-Jul-2019,92,54,0.00,0.0
18-Jul-2019,102,59,0.00,0.0
19-Jul-2019,103,62,0.00,0.0
20-Jul-2019,105,54,0.00,0.0
21-Jul-2019,95,M,0.72,0.0
22-Jul-2019,82,56,1.38,0.0
23-Jul-2019,76,60,0.00,0.0
24-Jul-2019,83,58,0.00,0.0
25-Jul-2019,88,62,0.00,0.0
26-Jul-2019,87,60,0.00,0.0
27-Jul-2019,84,59,0.00,0.0
28-Jul-2019,89,60,0.06,0.0
29-Jul-2019,89,59,0.00,0.0
30-Jul-2019,89,59,0.09,0.0
31-Jul-2019,95,58,0.00,0.0
01-Aug-2019,95,62,0.00,0.0
02-Aug-2019,88,M,0.00,0.0
03-Aug-2019,87,59,0.00,0.0
04-Aug-2019,88,61,0.00,0.0
05-Aug-2019,90,62,0.00,0.0
06-Aug-2019,90,61,0.00,0.0
07-Aug-2019,92,60,T,0.0
08-Aug-2019,90,M,0.01,0.0
09-Aug-2019,71,M,0.83,0.0
10-Aug-2019,78,60,0.00,0.0
11-Aug-2019,86,62,0.05,0.0
12-Aug-2019,91,64,0.02,0.0
13-Aug-2019,91,60,0.00,0.0
14-Aug-2019,93,58,0.00,0.0
15-Aug-2019,93,57,0.00,0.0
16-Aug-2019,95,58,0.00,0.0
17-Aug-2019,93,57,0.00,0.0
18-Aug-2019,99,55,0.00,0.0
19-Aug-2019,94,57,0.00,0.0
20-Aug-2019,104,59,0.00,0.0
21-Aug-2019,99,59,0.00,0.0
22-Aug-2019,87,58,0.00,0.0
23-Aug-2019,92,59,0.01,0.0
24-Aug-2019,92,54,T,0.0
25-Aug-2019,86,52,0.00,0.0
26-Aug-2019,100,54,0.00,0.0
27-Aug-2019,86,62,0.00,0.0
28-Aug-2019,85,57,0.00,0.0
29-Aug-2019,93,55,0.00,0.0
30-Aug-2019,104,56,0.00,0.0
31-Aug-2019,81,58,0.07,0.0
01-Sep-2019,89,56,0.00,0.0
02-Sep-2019,98,56,0.00,0.0
03-Sep-2019,103,55,0.00,0.0
04-Sep-2019,93,56,0.00,0.0
05-Sep-2019,96,56,0.00,0.0
06-Sep-2019,98,58,0.00,0.0
07-Sep-2019,89,57,0.00,0.0
08-Sep-2019,92,55,0.03,0.0
09-Sep-2019,92,49,0.05,0.0
10-Sep-2019,94,52,0.00,0.0
11-Sep-2019,93,52,0.00,0.0
12-Sep-2019,96,52,0.00,0.0
13-Sep-2019,80,50,0.00,0.0
14-Sep-2019,91,51,0.00,0.0
15-Sep-2019,94,52,0.00,0.0
16-Sep-2019,92,54,0.00,0.0
17-Sep-2019,91,51,0.00,0.0
18-Sep-2019,94,49,0.00,0.0
19-Sep-2019,86,47,0.00,0.0
20-Sep-2019,90,49,0.00,0.0
21-Sep-2019,92,50,0.00,0.0
22-Sep-2019,85,42,0.00,0.0
23-Sep-2019,76,42,0.00,0.0
24-Sep-2019,84,45,0.00,0.0
25-Sep-2019,89,38,0.00,0.0
26-Sep-2019,83,43,S,0.0
27-Sep-2019,89,52,M,0.0
28-Sep-2019,78,50,M,0.0
29-Sep-2019,80,50,M,0.0
30-Sep-2019,91,57,M,0.0
01-Oct-2019,94,55,M,0.0
02-Oct-2019,68,38,0.04A,0.0
03-Oct-2019,69,44,0.00,0.0
04-Oct-2019,67,38,0.00,0.0
05-Oct-2019,77,38,0.00,0.0
06-Oct-2019,70,31,0.00,0.0
07-Oct-2019,66,31,0.00,0.0
08-Oct-2019,77,30,0.00,0.0
